42.2885689100085,0.780766318116103,0.282865587974952,0.832321457722336,0.492009376644203,0.129861356596326,0.192575494523816,0.699956318463439,0.868879451877718,0.755948713742811,0.40096560593562,0.640847534205514,0.521341372666495,0.261557257481197,0.415410707596718,0.100752603103427,0.29757494787264,0.933682994983397,0.412404075045041,0.605649274432608
0,9.40851873926103,0.610121384495598,0.579177178733051,0.745698009860527,0.773614728526679,0.848959787423522,0.494217906632189,0.50656639695727,0.219796800207893,0.534924778751274,0.465774390322074,0.26007717689324,0.460840614343382,0.412933366873037,0.750854688866532,0.537389139371758,0.601477337058779,0.748096777766846,0.151261377674665
0,0,59.8109097991117,0.607452786442726,0.334420480850077,0.349453900600416,0.168768944715573,0.461901806328531,0.436866480994341,0.730379920343365,0.506432059053829,0.520464018250702,0.707703670709948,0.506315258804415,0.279953597657853,0.22103242068998,0.858722907453891,0.151281555881951,0.682296178856869,0.406591300063058
0,0,0,47.0342210473854,0.661328999770528,0.690184425993077,0.603297730901533,0.27704584600678,0.223881299695861,0.187404762470942,0.640806871510842,0.172977658449284,0.388293902538143,0.48119541722764,0.668153834360445,0.160265035658915,0.452320553174948,0.437531600160957,0.581511579612862,0.343923620537767
0,0,0,0,69.5189361456231,0.151259729703185,0.70829818998966,0.523976215558457,0.182601280720737,0.594364006239315,0.154386964665673,0.429701091346561,0.693730508703338,0.389774607547129,0.870845224839277,0.261605481268742,0.257431741397492,0.303722479540219,0.0250857407385203,0.554605207651948
0,0,0,0,0,69.9122771224114,0.484055951441154,0.314332218384717,0.360038311457618,0.437126637272808,0.63685805409284,0.485004553150479,0.44532599067438,0.538041089229644,0.332558250501495,0.395012777325523,0.411484790489439,0.6491964445984,0.148193261672637,0.689744480266155
0,0,0,0,0,0,63.7568119817465,0.259695211707585,0.542837050305316,0.547454124468288,0.587953536407745,0.618388761018064,0.292257380961272,0.24150833636047,0.321915284652324,0.400818067933888,0.634541857313421,0.491634362723042,0.425246150822872,0.405210007848521
0,0,0,0,0,0,0,3.31121796389243,0.519131571984606,0.393308035236509,0.434868574537405,0.0323365575766846,0.702155884578733,0.770635803542695,0.631118698258784,0.604259369551377,0.328434643398362,0.863390234067385,0.618037755643532,0.195472040299293
0,0,0,0,0,0,0,0,6.74288192112662,0.316274335445438,0.307969072870825,0.248780558640572,0.380819170423326,-0.0868675669012223,0.282575913371702,0.299970835149651,0.549824884114431,0.376288562551597,0.244226577684514,0.4531967207697
0,0,0,0,0,0,0,0,0,31.8575920533928,0.653363931993235,0.535308335318634,0.334745959844027,0.458769140978959,0.388091478935538,0.111435197599004,0.463055413040931,0.581498474723192,0.711418941539626,0.373595429897373
0,0,0,0,0,0,0,0,0,0,52.9430502375793,0.371086509300791,0.561227083144156,0.014456360726162,0.363042327706181,0.276264181955421,0.124229765007493,0.0321645103333897,0.263830700711458,0.583248155776427
0,0,0,0,0,0,0,0,0,0,0,65.373526673372,0.505784232815862,0.628917971464485,0.162741291731356,0.247772823392902,0.281169051009732,0.419626454964907,0.314701622613262,0.631148019131485
0,0,0,0,0,0,0,0,0,0,0,0,40.5418426174982,0.160183736874216,0.491080744531561,0.614523722685888,0.197738113647791,0.273933670727588,0.0798418295362129,0.789750550941322
0,0,0,0,0,0,0,0,0,0,0,0,0,81.7637152519384,0.178756601888177,0.586159734381476,0.810876682862493,0.17749516628173,0.355336402952929,0.146814591920221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6426772775189,0.299356760239277,0.430582704439465,0.461144399522836,0.298705531743052,0.424812783706835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6565178521532,0.11537180340746,0.500300670983341,-0.100465726432235,-0.024252354148957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9768595563974,-0.00213682810961546,0.374261916495695,0.276495176858274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1726559040746,0.351158551345184,0.106960671861114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3288357839188,0.266749071447975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9799167084612
