1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0184628219455144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00668893734798404,0.0648477620552115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0196819490272547,0.0615588058847339,0.010156220470195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0116345714533688,0.0792577482732521,0.00559129566785229,0.0140605921612747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00307083828901081,0.0822249229624684,0.00584264479129535,0.0146740907072265,0.00217580616288974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00455384278748292,0.0902330973611051,0.00282170836863076,0.0128267826588163,0.0101885648610325,0.00692376176781665,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0165519036587161,0.0525287689091647,0.00772270155862755,0.00589030369457305,0.00753717252607074,0.00449609469641997,0.00407321513788888,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0205464378264189,0.0538412486594098,0.00730412699725944,0.00475996614189291,0.00262664089591701,0.0051498581690769,0.00851418120562128,0.156779643516536,1,0,0,0,0,0,0,0,0,0,0,0
0.0178759587573535,0.0233614670171935,0.0122114832025881,0.00398443427567638,0.00854967062491126,0.00625250178173184,0.00858659816028793,0.118780472782337,0.0469049197576033,1,0,0,0,0,0,0,0,0,0,0
0.00948165464735609,0.0568553662458123,0.00846721878591705,0.0136242688247192,0.0022207900929651,0.00910938794022898,0.00922181517758566,0.131331908463738,0.0456732116138507,0.0205088925395933,1,0,0,0,0,0,0,0,0,0
0.015154155146968,0.0495056026596868,0.00870182413206548,0.00367769795262507,0.00618106540707779,0.00693733022457946,0.00969917945701406,0.00976575928534527,0.0368952862515802,0.0168031637300605,0.00700916376437623,1,0,0,0,0,0,0,0,0
0.0123281866968808,0.0276427335801498,0.0118323508718882,0.00825556145911187,0.00997901503052583,0.00636978237591441,0.00458393969016119,0.21205365887582,0.0564772118031836,0.0105075725523448,0.0106005808245969,0.00773683566656775,1,0,0,0,0,0,0,0
0.00618505814272882,0.0489812081066841,0.00846526596075847,0.0102307512809206,0.00560674010791331,0.00769594571047332,0.00378796129940771,0.232734846194417,-0.0128828545297599,0.0144006219996185,0.00027305492715833,0.00962037698542362,0.00395107194277053,1,0,0,0,0,0,0
0.00982323872157336,0.0438893069479574,0.00468064436067165,0.0142056957568682,0.0125267340543747,0.00475679328709619,0.00504911200303566,0.190600167412986,0.0419072907811632,0.0121820719621591,0.00685722348971294,0.00248940664536068,0.0121129359897324,0.00218625830953712,1,0,0,0,0,0
0.00238250207326316,0.0798058344437656,0.00369552012220458,0.00340741341283092,0.00376308234522965,0.00565012031626268,0.00628667048234221,0.182488551385199,0.0444870366496839,0.00349791652213514,0.00521813874938635,0.00379010948316828,0.0151577649906976,0.00716894691704434,0.0041784697559483,1,0,0,0,0
0.00703677035053823,0.0571172948967274,0.0143572955224741,0.00961683946501953,0.00370304489208873,0.00588573005237633,0.00995253428755329,0.0991884699164525,0.0815415263897376,0.0145351667591467,0.00234647917809831,0.00430096195382798,0.00487738348533881,0.00991731699524587,0.00601014256867505,0.00119362673072843,1,0,0,0
0.0220788505983805,0.0639290151539859,0.00252933045810645,0.0093024098287959,0.00436891725304892,0.00928587182851596,0.00771108760682381,0.260747025258478,0.0558053020879128,0.0182530579759014,0.000607530359302176,0.00641890496533101,0.00675681352996411,0.00217083049290035,0.00643672761888173,0.00517606760620744,-4.0335122306385e-05,1,0,0
0.00975214072442725,0.0795127052938839,0.0114075539253376,0.0123635847828118,0.000360847592459882,0.00211970297310101,0.00666981515551027,0.186649674646308,0.0362199102017951,0.0223312214039059,0.00498329241567176,0.00481390003916442,0.00196936854324802,0.00434589355263556,0.00416937980396755,-0.00103940974354061,0.00706463009754793,0.0109148138839452,1,0
0.0143218200578376,0.0160770661000506,0.00679794541545491,0.00731219977452748,0.00797775740540969,0.00986585630816261,0.00635555629670649,0.0590332748948698,0.0672111310965947,0.0117270454487343,0.0110165196972809,0.00965448938199268,0.0194798879368265,0.00179559590055126,0.00592960508805746,-0.000250912764993806,0.00521916888191393,0.00332458321687912,0.0258256668058644,1
